Data;acd;pesid2;gravidade
25/09/2008;135;22;16,2962963
25/09/2009;195;21;10,76923077
25/09/2010;244;28;11,47540984
25/09/2011;227;25;11,01321586
25/09/2012;157;26;16,56050955
25/09/2013;139;11;7,913669065
25/09/2014;161;19;11,80124224
25/09/2015;175;11;6,285714286
25/09/2016;198;28;14,14141414
25/09/2017;135;13;9,62962963
25/09/2018;132;18;13,63636364
25/09/2019;157;15;9,554140127
25/09/2020;160;17;10,625
25/10/2007;124;9;7,258064516
25/10/2008;190;27;14,21052632
25/10/2009;176;31;17,61363636
25/10/2010;172;18;10,46511628
25/10/2011;148;16;10,81081081
25/10/2012;144;23;15,97222222
25/10/2013;177;23;12,99435028
25/10/2014;230;27;11,73913043
25/10/2015;181;17;9,392265193
25/10/2016;106;12;11,32075472
25/10/2017;125;5;4
25/10/2018;145;17;11,72413793
25/10/2019;169;17;10,0591716
25/10/2020;179;25;13,96648045
25/11/2007;184;16;8,695652174
25/11/2008;121;6;4,958677686
25/11/2009;151;18;11,9205298
25/11/2010;158;14;8,860759494
25/11/2011;193;21;10,88082902
25/11/2012;247;39;15,78947368
25/11/2013;240;37;15,41666667
25/11/2014;178;27;15,16853933
25/11/2015;123;18;14,63414634
25/11/2016;169;16;9,467455621
25/11/2017;194;26;13,40206186
25/11/2018;168;29;17,26190476
25/11/2019;144;21;14,58333333
25/11/2020;141;12;8,510638298
25/12/2007;186;31;16,66666667
25/12/2008;197;32;16,24365482
25/12/2009;202;39;19,30693069
25/12/2010;236;28;11,86440678
25/12/2011;262;29;11,06870229
25/12/2012;208;43;20,67307692
25/12/2013;198;23;11,61616162
25/12/2014;185;35;18,91891892
25/12/2015;195;31;15,8974359
25/12/2016;200;27;13,5
25/12/2017;167;29;17,36526946
25/12/2018;139;21;15,10791367
25/12/2019;147;20;13,60544218
25/12/2020;155;15;9,677419355
26/01/2007;173;23;13,29479769
26/01/2008;162;23;14,19753086
26/01/2009;170;21;12,35294118
26/01/2010;138;6;4,347826087
26/01/2011;149;15;10,06711409
26/01/2012;143;18;12,58741259
26/01/2013;219;22;10,0456621
26/01/2014;209;29;13,87559809
26/01/2015;152;21;13,81578947
26/01/2016;136;12;8,823529412
26/01/2017;156;9;5,769230769
26/01/2018;152;10;6,578947368
26/01/2019;138;32;23,1884058
26/01/2020;149;16;10,73825503
26/02/2007;112;14;12,5
26/02/2008;120;11;9,166666667
26/02/2009;131;10;7,633587786
26/02/2010;181;22;12,15469613
26/02/2011;252;31;12,3015873
26/02/2012;183;35;19,12568306
26/02/2013;162;19;11,72839506
26/02/2014;176;15;8,522727273
26/02/2015;156;11;7,051282051
26/02/2016;139;4;2,877697842
26/02/2017;216;40;18,51851852
26/02/2018;138;19;13,76811594
26/02/2019;142;5;3,521126761
26/02/2020;155;15;9,677419355
26/03/2007;111;10;9,009009009
26/03/2008;112;9;8,035714286
26/03/2009;144;29;20,13888889
26/03/2010;189;16;8,465608466
26/03/2011;224;31;13,83928571
26/03/2012;168;15;8,928571429
26/03/2013;161;19;11,80124224
26/03/2014;166;13;7,831325301
26/03/2015;137;15;10,94890511
26/03/2016;142;8;5,633802817
26/03/2017;212;22;10,37735849
26/03/2018;151;15;9,933774834
26/03/2019;135;13;9,62962963
26/03/2020;52;4;7,692307692
26/04/2007;116;12;10,34482759
26/04/2008;178;14;7,865168539
26/04/2009;153;23;15,03267974
26/04/2010;171;17;9,941520468
26/04/2011;143;11;7,692307692
26/04/2012;151;15;9,933774834
26/04/2013;234;29;12,39316239
26/04/2014;196;34;17,34693878
26/04/2015;187;28;14,97326203
26/04/2016;142;5;3,521126761
26/04/2017;133;27;20,30075188
26/04/2018;138;12;8,695652174
26/04/2019;131;10;7,633587786
26/04/2020;118;28;23,72881356
26/05/2007;156;24;15,38461538
26/05/2008;118;20;16,94915254
26/05/2009;142;17;11,97183099
26/05/2010;168;27;16,07142857
26/05/2011;182;14;7,692307692
26/05/2012;224;20;8,928571429
26/05/2013;215;41;19,06976744
26/05/2014;174;20;11,49425287
26/05/2015;144;13;9,027777778
26/05/2016;165;16;9,696969697
26/05/2017;146;14;9,589041096
26/05/2018;75;5;6,666666667
26/05/2019;166;10;6,024096386
26/05/2020;111;10;9,009009009
26/06/2007;108;14;12,96296296
26/06/2008;137;11;8,02919708
26/06/2009;172;17;9,88372093
26/06/2010;194;15;7,731958763
26/06/2011;246;20;8,130081301
26/06/2012;145;12;8,275862069
26/06/2013;163;23;14,11042945
26/06/2014;168;16;9,523809524
26/06/2015;165;19;11,51515152
26/06/2016;172;21;12,20930233
26/06/2017;140;14;10
26/06/2018;114;16;14,03508772
26/06/2019;121;13;10,74380165
26/06/2020;141;21;14,89361702
26/07/2007;106;13;12,26415094
26/07/2008;149;19;12,75167785
26/07/2009;198;30;15,15151515
26/07/2010;161;11;6,832298137
26/07/2011;149;14;9,395973154
26/07/2012;152;14;9,210526316
26/07/2013;197;24;12,18274112
26/07/2014;231;35;15,15151515
26/07/2015;196;35;17,85714286
26/07/2016;142;16;11,26760563
26/07/2017;133;14;10,52631579
26/07/2018;122;23;18,85245902
26/07/2019;167;17;10,17964072
26/07/2020;149;31;20,80536913
26/08/2007;171;33;19,29824561
26/08/2008;111;14;12,61261261
26/08/2009;133;13;9,77443609
26/08/2010;160;20;12,5
26/08/2011;206;24;11,65048544
26/08/2012;201;41;20,39800995
26/08/2013;185;25;13,51351351
26/08/2014;152;12;7,894736842
26/08/2015;129;7;5,426356589
26/08/2016;176;19;10,79545455
26/08/2017;204;22;10,78431373
26/08/2018;172;19;11,04651163
26/08/2019;149;15;10,06711409
26/08/2020;123;11;8,943089431
26/09/2007;120;15;12,5
26/09/2008;173;12;6,936416185
26/09/2009;178;29;16,29213483
26/09/2010;248;39;15,72580645
26/09/2011;193;23;11,91709845
26/09/2012;142;17;11,97183099
26/09/2013;168;20;11,9047619
26/09/2014;205;29;14,14634146
26/09/2015;201;33;16,41791045
26/09/2016;142;11;7,746478873
26/09/2017;130;20;15,38461538
26/09/2018;119;13;10,92436975
26/09/2019;150;8;5,333333333
26/09/2020;167;19;11,37724551
26/10/2007;164;27;16,46341463
26/10/2008;183;25;13,66120219
26/10/2009;167;30;17,96407186
26/10/2010;179;29;16,20111732
26/10/2011;151;12;7,947019868
26/10/2012;198;23;11,61616162
26/10/2013;199;22;11,05527638
26/10/2014;285;37;12,98245614
26/10/2015;160;12;7,5
26/10/2016;121;11;9,090909091
26/10/2017;137;20;14,59854015
26/10/2018;143;9;6,293706294
26/10/2019;197;19;9,644670051
26/10/2020;147;15;10,20408163
26/11/2007;135;17;12,59259259
26/11/2008;116;13;11,20689655
26/11/2009;131;7;5,34351145
26/11/2010;225;29;12,88888889
26/11/2011;252;25;9,920634921
26/11/2012;174;35;20,11494253
26/11/2013;177;25;14,12429379
26/11/2014;128;16;12,5
26/11/2015;148;18;12,16216216
26/11/2016;187;19;10,16042781
26/11/2017;183;33;18,03278689
26/11/2018;132;11;8,333333333
26/11/2019;105;7;6,666666667
26/11/2020;128;14;10,9375
26/12/2007;149;14;9,395973154
26/12/2008;168;28;16,66666667
26/12/2009;199;19;9,547738693
26/12/2010;265;37;13,96226415
26/12/2011;217;34;15,66820276
26/12/2012;225;20;8,888888889
26/12/2013;189;22;11,64021164
26/12/2014;174;30;17,24137931
26/12/2015;187;35;18,71657754
26/12/2016;170;19;11,17647059
26/12/2017;166;27;16,26506024
26/12/2018;179;16;8,938547486
26/12/2019;140;5;3,571428571
26/12/2020;149;21;14,09395973
27/01/2007;176;15;8,522727273
27/01/2008;178;22;12,35955056
27/01/2009;136;9;6,617647059
27/01/2010;141;18;12,76595745
27/01/2011;174;26;14,94252874
27/01/2012;192;24;12,5
27/01/2013;226;43;19,02654867
27/01/2014;182;37;20,32967033
27/01/2015;146;31;21,23287671
27/01/2016;132;10;7,575757576
27/01/2017;141;16;11,34751773
27/01/2018;162;20;12,34567901
27/01/2019;153;24;15,68627451
27/01/2020;153;13;8,496732026
27/02/2007;105;24;22,85714286
27/02/2008;117;13;11,11111111
27/02/2009;152;15;9,868421053
27/02/2010;202;28;13,86138614
27/02/2011;223;34;15,24663677
27/02/2012;171;18;10,52631579
27/02/2013;147;15;10,20408163
27/02/2014;198;20;10,1010101
27/02/2015;168;20;11,9047619
27/02/2016;181;33;18,2320442
27/02/2017;128;23;17,96875
27/02/2018;135;9;6,666666667
27/02/2019;131;9;6,870229008
27/02/2020;111;10;9,009009009
27/03/2007;103;6;5,825242718
27/03/2008;114;13;11,40350877
27/03/2009;163;28;17,17791411
27/03/2010;241;32;13,2780083
27/03/2011;234;42;17,94871795
27/03/2012;141;15;10,63829787
27/03/2013;196;20;10,20408163
27/03/2014;164;20;12,19512195
27/03/2015;173;25;14,45086705
27/03/2016;241;22;9,128630705
27/03/2017;163;8;4,90797546
27/03/2018;143;9;6,293706294
27/03/2019;125;9;7,2
27/03/2020;83;9;10,84337349
27/04/2007;159;20;12,57861635
27/04/2008;181;13;7,182320442
27/04/2009;134;18;13,43283582
27/04/2010;146;16;10,95890411
27/04/2011;132;15;11,36363636
27/04/2012;200;21;10,5
27/04/2013;206;29;14,0776699
27/04/2014;217;27;12,44239631
27/04/2015;145;16;11,03448276
27/04/2016;140;17;12,14285714
27/04/2017;156;16;10,25641026
27/04/2018;174;24;13,79310345
27/04/2019;178;34;19,1011236
27/04/2020;120;12;10
27/05/2007;186;46;24,7311828
27/05/2008;93;14;15,05376344
27/05/2009;120;8;6,666666667
27/05/2010;179;26;14,52513966
27/05/2011;205;19;9,268292683
27/05/2012;197;33;16,75126904
27/05/2013;186;24;12,90322581
27/05/2014;153;10;6,535947712
27/05/2015;138;15;10,86956522
27/05/2016;139;18;12,94964029
27/05/2017;213;32;15,02347418
27/05/2018;82;10;12,19512195
27/05/2019;133;16;12,03007519
27/05/2020;111;13;11,71171171
27/06/2007;117;15;12,82051282
27/06/2008;160;21;13,125
27/06/2009;195;22;11,28205128
27/06/2010;192;28;14,58333333
27/06/2011;172;16;9,302325581
27/06/2012;177;8;4,519774011
27/06/2013;167;16;9,580838323
27/06/2014;195;15;7,692307692
27/06/2015;177;30;16,94915254
27/06/2016;162;19;11,72839506
27/06/2017;150;16;10,66666667
27/06/2018;138;23;16,66666667
27/06/2019;148;20;13,51351351
27/06/2020;126;21;16,66666667
27/07/2007;158;28;17,72151899
27/07/2008;172;25;14,53488372
27/07/2009;154;16;10,38961039
27/07/2010;124;33;26,61290323
27/07/2011;167;24;14,37125749
27/07/2012;210;18;8,571428571
27/07/2013;234;38;16,23931624
27/07/2014;229;39;17,03056769
27/07/2015;146;15;10,2739726
27/07/2016;126;11;8,73015873
27/07/2017;154;21;13,63636364
27/07/2018;140;11;7,857142857
27/07/2019;169;22;13,01775148
27/07/2020;144;18;12,5
27/08/2007;96;11;11,45833333
27/08/2008;129;15;11,62790698
27/08/2009;154;16;10,38961039
27/08/2010;201;28;13,93034826
27/08/2011;219;29;13,24200913
27/08/2012;161;16;9,937888199
27/08/2013;170;10;5,882352941
27/08/2014;176;22;12,5
27/08/2015;125;11;8,8
27/08/2016;200;28;14
27/08/2017;182;20;10,98901099
27/08/2018;152;21;13,81578947
27/08/2019;121;5;4,132231405
27/08/2020;113;20;17,69911504
27/09/2007;112;14;12,5
27/09/2008;184;20;10,86956522
27/09/2009;208;32;15,38461538
27/09/2010;209;20;9,56937799
27/09/2011;146;13;8,904109589
27/09/2012;152;15;9,868421053
27/09/2013;226;26;11,50442478
27/09/2014;213;26;12,20657277
27/09/2015;195;40;20,51282051
27/09/2016;121;6;4,958677686
27/09/2017;121;14;11,57024793
27/09/2018;107;14;13,08411215
27/09/2019;168;18;10,71428571
27/09/2020;195;38;19,48717949
27/10/2007;170;19;11,17647059
27/10/2008;137;11;8,02919708
27/10/2009;148;14;9,459459459
27/10/2010;169;31;18,34319527
27/10/2011;131;16;12,21374046
27/10/2012;233;30;12,87553648
27/10/2013;214;31;14,48598131
27/10/2014;171;17;9,941520468
27/10/2015;146;14;9,589041096
27/10/2016;162;19;11,72839506
27/10/2017;176;22;12,5
27/10/2018;157;22;14,01273885
27/10/2019;174;29;16,66666667
27/10/2020;110;10;9,090909091
27/11/2007;135;11;8,148148148
27/11/2008;151;18;11,9205298
27/11/2009;203;32;15,7635468
27/11/2010;246;37;15,04065041
27/11/2011;257;40;15,56420233
27/11/2012;137;16;11,67883212
27/11/2013;145;22;15,17241379
27/11/2014;150;7;4,666666667
27/11/2015;176;12;6,818181818
27/11/2016;185;27;14,59459459
27/11/2017;158;22;13,92405063
27/11/2018;123;6;4,87804878
27/11/2019;152;11;7,236842105
27/11/2020;193;22;11,39896373
27/12/2007;132;12;9,090909091
27/12/2008;167;16;9,580838323
27/12/2009;251;28;11,15537849
27/12/2010;199;29;14,57286432
27/12/2011;176;26;14,77272727
27/12/2012;163;25;15,33742331
27/12/2013;197;25;12,69035533
27/12/2014;163;32;19,63190184
27/12/2015;225;23;10,22222222
27/12/2016;143;12;8,391608392
27/12/2017;167;18;10,77844311
27/12/2018;164;13;7,926829268
27/12/2019;160;9;5,625
27/12/2020;145;19;13,10344828
28/01/2007;190;25;13,15789474
28/01/2008;140;17;12,14285714
28/01/2009;141;23;16,31205674
28/01/2010;128;19;14,84375
28/01/2011;193;21;10,88082902
28/01/2012;227;24;10,57268722
28/01/2013;183;17;9,289617486
28/01/2014;153;8;5,22875817
28/01/2015;138;14;10,14492754
28/01/2016;151;15;9,933774834
28/01/2017;137;23;16,78832117
28/01/2018;170;22;12,94117647
28/01/2019;140;6;4,285714286
28/01/2020;133;11;8,270676692
28/02/2007;99;15;15,15151515
28/02/2008;103;7;6,796116505
28/02/2009;132;21;15,90909091
28/02/2010;203;25;12,31527094
28/02/2011;183;11;6,010928962
28/02/2012;172;19;11,04651163
28/02/2013;173;19;10,98265896
28/02/2014;282;15;5,319148936
28/02/2015;206;27;13,10679612
28/02/2016;179;28;15,6424581
28/02/2017;142;13;9,154929577
28/02/2018;130;19;14,61538462
28/02/2019;147;16;10,88435374
28/02/2020;140;16;11,42857143
28/03/2007;122;11;9,016393443
28/03/2008;142;17;11,97183099
28/03/2009;204;15;7,352941176
28/03/2010;204;33;16,17647059
28/03/2011;161;14;8,695652174
28/03/2012;164;13;7,926829268
28/03/2013;260;35;13,46153846
28/03/2014;215;25;11,62790698
28/03/2015;238;33;13,86554622
28/03/2016;146;19;13,01369863
28/03/2017;143;9;6,293706294
28/03/2018;147;13;8,843537415
28/03/2019;117;10;8,547008547
28/03/2020;81;8;9,87654321
28/04/2007;188;17;9,042553191
28/04/2008;129;13;10,07751938
28/04/2009;119;10;8,403361345
28/04/2010;145;12;8,275862069
28/04/2011;162;13;8,024691358
28/04/2012;223;33;14,79820628
28/04/2013;228;40;17,54385965
28/04/2014;164;22;13,41463415
28/04/2015;139;15;10,79136691
28/04/2016;149;5;3,355704698
28/04/2017;177;19;10,73446328
28/04/2018;162;10;6,172839506
28/04/2019;136;19;13,97058824
28/04/2020;121;9;7,438016529
28/05/2007;108;19;17,59259259
28/05/2008;111;15;13,51351351
28/05/2009;148;16;10,81081081
28/05/2010;186;36;19,35483871
28/05/2011;241;38;15,76763485
28/05/2012;171;25;14,61988304
28/05/2013;178;11;6,179775281
28/05/2014;147;18;12,24489796
28/05/2015;140;12;8,571428571
28/05/2016;167;31;18,56287425
28/05/2017;175;41;23,42857143
28/05/2018;83;6;7,228915663
28/05/2019;121;11;9,090909091
28/05/2020;109;9;8,256880734
28/06/2007;136;17;12,5
28/06/2008;150;18;12
28/06/2009;190;30;15,78947368
28/06/2010;165;18;10,90909091
28/06/2011;184;17;9,239130435
28/06/2012;184;19;10,32608696
28/06/2013;183;24;13,1147541
28/06/2014;197;30;15,2284264
28/06/2015;177;22;12,42937853
28/06/2016;137;11;8,02919708
28/06/2017;156;14;8,974358974
28/06/2018;139;11;7,913669065
28/06/2019;152;7;4,605263158
28/06/2020;133;21;15,78947368
28/07/2007;196;32;16,32653061
28/07/2008;143;19;13,28671329
28/07/2009;137;25;18,24817518
28/07/2010;146;10;6,849315068
28/07/2011;163;18;11,04294479
28/07/2012;224;33;14,73214286
28/07/2013;231;30;12,98701299
28/07/2014;165;19;11,51515152
28/07/2015;130;16;12,30769231
28/07/2016;141;8;5,673758865
28/07/2017;168;28;16,66666667
28/07/2018;157;14;8,917197452
28/07/2019;189;30;15,87301587
28/07/2020;108;21;19,44444444
28/08/2007;108;15;13,88888889
28/08/2008;127;15;11,81102362
28/08/2009;159;18;11,32075472
28/08/2010;235;34;14,46808511
28/08/2011;215;32;14,88372093
28/08/2012;163;14;8,588957055
28/08/2013;154;17;11,03896104
28/08/2014;157;18;11,46496815
28/08/2015;163;18;11,04294479
28/08/2016;201;34;16,91542289
28/08/2017;156;13;8,333333333
28/08/2018;119;7;5,882352941
28/08/2019;124;15;12,09677419
28/08/2020;172;27;15,69767442
28/09/2007;139;15;10,79136691
28/09/2008;189;22;11,64021164
28/09/2009;153;18;11,76470588
28/09/2010;171;29;16,95906433
28/09/2011;176;12;6,818181818
28/09/2012;195;12;6,153846154
28/09/2013;236;23;9,745762712
28/09/2014;235;31;13,19148936
28/09/2015;132;11;8,333333333
28/09/2016;127;10;7,874015748
28/09/2017;149;11;7,382550336
28/09/2018;148;10;6,756756757
28/09/2019;189;26;13,75661376
28/09/2020;142;23;16,1971831
28/10/2007;207;41;19,80676329
28/10/2008;142;12;8,450704225
28/10/2009;147;25;17,00680272
28/10/2010;136;15;11,02941176
28/10/2011;210;16;7,619047619
28/10/2012;228;35;15,35087719
28/10/2013;192;18;9,375
28/10/2014;171;13;7,602339181
28/10/2015;154;8;5,194805195
28/10/2016;172;16;9,302325581
28/10/2017;187;24;12,8342246
28/10/2018;143;22;15,38461538
28/10/2019;129;18;13,95348837
28/10/2020;141;14;9,929078014
28/11/2007;106;10;9,433962264
28/11/2008;181;19;10,49723757
28/11/2009;243;33;13,58024691
28/11/2010;234;32;13,67521368
28/11/2011;161;12;7,453416149
28/11/2012;170;13;7,647058824
28/11/2013;179;22;12,29050279
28/11/2014;223;25;11,21076233
28/11/2015;185;16;8,648648649
28/11/2016;125;15;12
28/11/2017;116;10;8,620689655
28/11/2018;127;17;13,38582677
28/11/2019;152;15;9,868421053
28/11/2020;181;27;14,91712707
28/12/2007;157;21;13,37579618
28/12/2008;190;23;12,10526316
28/12/2009;192;22;11,45833333
28/12/2010;203;18;8,866995074
28/12/2011;166;20;12,04819277
28/12/2012;177;20;11,29943503
28/12/2013;219;23;10,50228311
28/12/2014;165;32;19,39393939
28/12/2015;194;12;6,18556701
28/12/2016;181;15;8,287292818
28/12/2017;146;7;4,794520548
28/12/2018;163;19;11,65644172
28/12/2019;163;33;20,24539877
28/12/2020;135;28;20,74074074
29/01/2007;142;20;14,08450704
29/01/2008;102;13;12,74509804
29/01/2009;128;14;10,9375
29/01/2010;150;27;18
29/01/2011;220;20;9,090909091
29/01/2012;247;31;12,55060729
29/01/2013;149;18;12,08053691
29/01/2014;152;12;7,894736842
29/01/2015;138;31;22,46376812
29/01/2016;177;12;6,779661017
29/01/2017;172;23;13,37209302
29/01/2018;149;16;10,73825503
29/01/2019;135;10;7,407407407
29/01/2020;131;10;7,633587786
29/02/2008;161;23;14,28571429
29/02/2012;159;7;4,402515723
29/02/2016;171;10;5,847953216
29/02/2020;156;16;10,25641026
29/03/2007;102;6;5,882352941
29/03/2008;175;22;12,57142857
29/03/2009;193;27;13,98963731
29/03/2010;158;13;8,227848101
29/03/2011;153;21;13,7254902
29/03/2012;146;22;15,06849315
29/03/2013;231;24;10,38961039
29/03/2014;226;34;15,04424779
29/03/2015;190;30;15,78947368
29/03/2016;130;6;4,615384615
29/03/2017;132;12;9,090909091
29/03/2018;178;15;8,426966292
29/03/2019;150;8;5,333333333
29/03/2020;102;22;21,56862745
29/04/2007;180;37;20,55555556
29/04/2008;130;9;6,923076923
29/04/2009;112;13;11,60714286
29/04/2010;142;17;11,97183099
29/04/2011;192;20;10,41666667
29/04/2012;194;25;12,88659794
29/04/2013;160;17;10,625
29/04/2014;138;17;12,31884058
29/04/2015;169;16;9,467455621
29/04/2016;198;24;12,12121212
29/04/2017;196;20;10,20408163
29/04/2018;158;27;17,08860759
29/04/2019;126;22;17,46031746
29/04/2020;99;6;6,060606061
29/05/2007;113;31;27,43362832
29/05/2008;126;8;6,349206349
29/05/2009;158;20;12,65822785
29/05/2010;226;33;14,60176991
29/05/2011;216;42;19,44444444
29/05/2012;158;16;10,12658228
29/05/2013;221;12;5,429864253
29/05/2014;192;20;10,41666667
29/05/2015;164;23;14,02439024
29/05/2016;200;37;18,5
29/05/2017;130;13;10
29/05/2018;62;2;3,225806452
29/05/2019;101;16;15,84158416
29/05/2020;128;3;2,34375
29/06/2007;167;34;20,35928144
29/06/2008;131;15;11,45038168
29/06/2009;150;26;17,33333333
29/06/2010;142;12;8,450704225
29/06/2011;156;14;8,974358974
29/06/2012;214;35;16,35514019
29/06/2013;239;32;13,38912134
29/06/2014;170;15;8,823529412
29/06/2015;131;12;9,160305344
29/06/2016;145;10;6,896551724
29/06/2017;144;14;9,722222222
29/06/2018;163;13;7,975460123
29/06/2019;150;18;12
29/06/2020;113;12;10,61946903
29/07/2007;190;37;19,47368421
29/07/2008;122;16;13,1147541
29/07/2009;135;15;11,11111111
29/07/2010;167;17;10,17964072
29/07/2011;217;24;11,05990783
29/07/2012;261;40;15,3256705
29/07/2013;194;35;18,04123711
29/07/2014;156;14;8,974358974
29/07/2015;116;9;7,75862069
29/07/2016;178;14;7,865168539
29/07/2017;196;23;11,73469388
29/07/2018;159;24;15,09433962
29/07/2019;148;20;13,51351351
29/07/2020;108;16;14,81481481
29/08/2007;124;20;16,12903226
29/08/2008;159;17;10,6918239
29/08/2009;182;30;16,48351648
29/08/2010;247;36;14,57489879
29/08/2011;151;17;11,25827815
29/08/2012;144;13;9,027777778
29/08/2013;162;17;10,49382716
29/08/2014;206;25;12,13592233
29/08/2015;173;19;10,98265896
29/08/2016;145;11;7,586206897
29/08/2017;131;23;17,55725191
29/08/2018;118;11;9,322033898
29/08/2019;124;8;6,451612903
29/08/2020;192;14;7,291666667
29/09/2007;182;14;7,692307692
29/09/2008;130;16;12,30769231
29/09/2009;128;16;12,5
29/09/2010;144;19;13,19444444
29/09/2011;155;11;7,096774194
29/09/2012;237;37;15,61181435
29/09/2013;261;45;17,24137931
29/09/2014;169;27;15,97633136
29/09/2015;119;9;7,56302521
29/09/2016;140;11;7,857142857
29/09/2017;168;27;16,07142857
29/09/2018;155;18;11,61290323
29/09/2019;193;31;16,06217617
29/09/2020;130;15;11,53846154
29/10/2007;127;16;12,5984252
29/10/2008;121;22;18,18181818
29/10/2009;132;13;9,848484848
29/10/2010;193;26;13,47150259
29/10/2011;245;21;8,571428571
29/10/2012;159;5;3,144654088
29/10/2013;188;18;9,574468085
29/10/2014;173;20;11,56069364
29/10/2015;162;19;11,72839506
29/10/2016;179;16;8,938547486
29/10/2017;167;30;17,96407186
29/10/2018;126;8;6,349206349
29/10/2019;172;17;9,88372093
29/10/2020;140;14;10
29/11/2007;131;16;12,21374046
29/11/2008;237;32;13,5021097
29/11/2009;238;38;15,96638655
29/11/2010;158;21;13,29113924
29/11/2011;138;13;9,420289855
29/11/2012;146;20;13,69863014
29/11/2013;203;19;9,359605911
29/11/2014;226;25;11,0619469
29/11/2015;182;21;11,53846154
29/11/2016;131;10;7,633587786
29/11/2017;133;12;9,022556391
29/11/2018;135;14;10,37037037
29/11/2019;169;20;11,83431953
29/11/2020;179;29;16,20111732
29/12/2007;178;25;14,04494382
29/12/2008;121;29;23,96694215
29/12/2009;162;21;12,96296296
29/12/2010;163;18;11,04294479
29/12/2011;192;31;16,14583333
29/12/2012;216;38;17,59259259
29/12/2013;197;37;18,78172589
29/12/2014;126;12;9,523809524
29/12/2015;166;20;12,04819277
29/12/2016;159;27;16,98113208
29/12/2017;162;21;12,96296296
29/12/2018;167;21;12,5748503
29/12/2019;138;11;7,971014493
29/12/2020;115;8;6,956521739
30/01/2007;122;16;13,1147541
30/01/2008;128;14;10,9375
30/01/2009;136;20;14,70588235
30/01/2010;234;32;13,67521368
30/01/2011;231;32;13,85281385
30/01/2012;162;12;7,407407407
30/01/2013;145;22;15,17241379
30/01/2014;174;18;10,34482759
30/01/2015;157;15;9,554140127
30/01/2016;186;20;10,75268817
30/01/2017;132;14;10,60606061
30/01/2018;133;18;13,53383459
30/01/2019;120;14;11,66666667
30/01/2020;116;11;9,482758621
30/03/2007;130;16;12,30769231
30/03/2008;165;19;11,51515152
30/03/2009;134;14;10,44776119
30/03/2010;158;21;13,29113924
30/03/2011;159;10;6,289308176
30/03/2012;190;17;8,947368421
30/03/2013;188;18;9,574468085
30/03/2014;238;17;7,142857143
30/03/2015;188;17;9,042553191
30/03/2016;118;9;7,627118644
30/03/2017;128;10;7,8125
30/03/2018;142;22;15,49295775
30/03/2019;183;30;16,39344262
30/03/2020;77;11;14,28571429
30/04/2007;132;12;9,090909091
30/04/2008;154;28;18,18181818
30/04/2009;166;16;9,638554217
30/04/2010;220;26;11,81818182
30/04/2011;225;29;12,88888889
30/04/2012;160;25;15,625
30/04/2013;184;27;14,67391304
30/04/2014;180;9;5
30/04/2015;191;11;5,759162304
30/04/2016;189;15;7,936507937
30/04/2017;172;38;22,09302326
30/04/2018;142;8;5,633802817
30/04/2019;145;6;4,137931034
30/04/2020;111;12;10,81081081
30/05/2007;107;10;9,345794393
30/05/2008;165;24;14,54545455
30/05/2009;208;20;9,615384615
30/05/2010;232;33;14,22413793
30/05/2011;170;18;10,58823529
30/05/2012;139;20;14,38848921
30/05/2013;204;23;11,2745098
30/05/2014;187;7;3,743315508
30/05/2015;183;19;10,38251366
30/05/2016;166;18;10,84337349
30/05/2017;121;6;4,958677686
30/05/2018;100;12;12
30/05/2019;123;10;8,130081301
30/05/2020;155;26;16,77419355
30/06/2007;188;33;17,55319149
30/06/2008;119;18;15,12605042
30/06/2009;157;22;14,01273885
30/06/2010;136;19;13,97058824
30/06/2011;165;14;8,484848485
30/06/2012;233;36;15,45064378
30/06/2013;204;31;15,19607843
30/06/2014;186;18;9,677419355
30/06/2015;144;6;4,166666667
30/06/2016;158;9;5,696202532
30/06/2017;183;34;18,57923497
30/06/2018;188;28;14,89361702
30/06/2019;179;31;17,31843575
30/06/2020;123;12;9,756097561
30/07/2007;115;14;12,17391304
30/07/2008;106;11;10,37735849
30/07/2009;123;13;10,56910569
30/07/2010;219;18;8,219178082
30/07/2011;252;35;13,88888889
30/07/2012;139;13;9,352517986
30/07/2013;142;5;3,521126761
30/07/2014;146;21;14,38356164
30/07/2015;133;10;7,518796992
30/07/2016;203;30;14,77832512
30/07/2017;186;40;21,50537634
30/07/2018;137;15;10,94890511
30/07/2019;105;15;14,28571429
30/07/2020;130;10;7,692307692
30/08/2007;99;10;10,1010101
30/08/2008;198;20;10,1010101
30/08/2009;181;31;17,12707182
30/08/2010;157;12;7,643312102
30/08/2011;156;11;7,051282051
30/08/2012;133;11;8,270676692
30/08/2013;228;19;8,333333333
30/08/2014;232;29;12,5
30/08/2015;185;26;14,05405405
30/08/2016;136;9;6,617647059
30/08/2017;140;7;5
30/08/2018;150;9;6
30/08/2019;191;23;12,04188482
30/08/2020;193;31;16,06217617
30/09/2007;196;19;9,693877551
30/09/2008;122;10;8,196721311
30/09/2009;134;14;10,44776119
30/09/2010;167;12;7,185628743
30/09/2011;219;21;9,589041096
30/09/2012;217;34;15,66820276
30/09/2013;171;20;11,69590643
30/09/2014;149;16;10,73825503
30/09/2015;125;11;8,8
30/09/2016;178;14;7,865168539
30/09/2017;222;22;9,90990991
30/09/2018;145;13;8,965517241
30/09/2019;166;23;13,85542169
30/09/2020;128;8;6,25
